"id_transaccion","id_alquila","id_arrendatario","id_casa","fecha_transaccion","origen_reserva"
561,4238,31,541,2024-04-11,"App Móvil"
562,1004,721,2568,2024-10-22,"Sitio Web"
563,1296,614,2839,2023-08-17,"App Móvil"
564,47,292,2552,2023-08-31,"App Móvil"
565,3364,419,1774,2024-02-17,"App Móvil"
566,312,954,2432,2024-06-07,"Sitio Web"
567,1760,82,2548,2023-05-19,"App Móvil"
568,3555,42,2247,2024-02-06,"App Móvil"
569,932,570,905,2023-07-06,"Teléfono"
570,3007,268,2888,2024-06-04,"Sitio Web"
571,1864,397,1026,2023-05-03,"App Móvil"
572,1717,205,1848,2024-09-20,"App Móvil"
573,3469,93,447,2024-09-27,"App Móvil"
574,154,335,1011,2023-11-25,"App Móvil"
575,3599,280,61,2023-01-26,"App Móvil"
576,3278,633,1900,2023-02-19,"App Móvil"
577,3958,642,1317,2024-07-20,"App Móvil"
578,4567,15,1145,2024-07-31,"Sitio Web"
579,199,342,2330,2024-04-02,"Sitio Web"
580,550,424,1775,2023-05-20,"Sitio Web"
581,2826,802,430,2023-12-13,"Sitio Web"
582,4489,514,28,2023-07-22,"App Móvil"
583,4748,398,2799,2024-02-05,"App Móvil"
584,1020,851,1602,2023-03-14,"App Móvil"
585,1536,466,2141,2024-05-22,"Agencia"
586,148,718,1344,2024-06-13,"Sitio Web"
587,4728,952,807,2024-08-11,"Agencia"
588,556,735,2136,2023-03-23,"Agencia"
589,3603,281,2659,2024-12-30,"Teléfono"
590,4820,661,2972,2024-03-26,"Teléfono"
591,2880,629,2899,2023-03-14,"Sitio Web"
592,3974,278,945,2023-01-24,"Sitio Web"
593,4072,319,1561,2024-02-26,"Teléfono"
594,397,941,2896,2023-09-30,"App Móvil"
595,1503,761,715,2023-02-16,"Teléfono"
596,2751,965,434,2023-06-13,"Sitio Web"
597,1009,298,2140,2023-01-09,"App Móvil"
598,2033,342,2319,2024-03-09,"Sitio Web"
599,4265,537,1121,2023-10-02,"Sitio Web"
600,810,312,1413,2023-01-26,"Sitio Web"
601,1863,475,373,2023-02-09,"Agencia"
602,2653,745,1660,2023-09-10,"Sitio Web"
603,4000,66,1514,2024-03-17,"App Móvil"
604,3324,857,458,2024-07-10,"Sitio Web"
605,4617,953,1570,2023-09-10,"Sitio Web"
606,3869,649,2558,2023-02-23,"Sitio Web"
607,1358,368,2190,2023-11-30,"Agencia"
608,1760,462,345,2024-04-25,"App Móvil"
609,3041,643,2694,2023-02-17,"Sitio Web"
610,871,4,2188,2024-01-20,"Sitio Web"
611,39,81,1054,2024-05-23,"App Móvil"
612,2738,463,994,2023-10-08,"Sitio Web"
613,1177,875,437,2024-02-12,"App Móvil"
614,350,807,802,2023-10-22,"Sitio Web"
615,725,736,1035,2024-01-31,"Sitio Web"
616,1623,311,1926,2024-10-27,"App Móvil"
617,1417,888,220,2024-03-15,"App Móvil"
618,4317,263,419,2024-12-04,"App Móvil"
619,789,928,767,2023-08-16,"Sitio Web"
620,3797,874,1847,2023-07-11,"Agencia"
621,4066,701,2005,2024-02-26,"Sitio Web"
622,3828,929,43,2023-07-08,"App Móvil"
623,949,354,2093,2024-12-27,"Sitio Web"
624,4947,777,2030,2023-03-20,"App Móvil"
625,2485,891,986,2024-11-25,"Sitio Web"
626,3107,236,2798,2023-09-17,"App Móvil"
627,628,907,1226,2023-07-12,"App Móvil"
628,3462,278,90,2023-02-16,"Sitio Web"
629,1058,663,1454,2024-01-16,"App Móvil"
630,369,681,2287,2024-08-17,"Sitio Web"
631,746,859,2437,2024-02-12,"App Móvil"
632,2728,432,2119,2023-04-12,"App Móvil"
633,4080,79,2355,2023-04-24,"Sitio Web"
634,1657,233,947,2023-06-02,"App Móvil"
635,2598,540,1704,2023-08-24,"Sitio Web"
636,2767,765,1984,2024-09-11,"Agencia"
637,4256,808,966,2024-11-24,"App Móvil"
638,3016,113,1012,2024-02-16,"Sitio Web"
639,1079,921,1007,2024-09-16,"App Móvil"
640,1788,189,1560,2023-07-13,"App Móvil"
641,368,29,2603,2023-11-29,"App Móvil"
642,3969,197,848,2024-12-30,"App Móvil"
643,844,917,2962,2023-04-15,"Agencia"
644,2816,271,1830,2023-01-09,"App Móvil"
645,1570,350,297,2023-06-20,"Sitio Web"
646,649,928,2665,2023-09-03,"App Móvil"
647,4987,497,664,2024-04-06,"App Móvil"
648,1955,902,2429,2024-04-28,"App Móvil"
649,4702,445,2783,2024-11-15,"App Móvil"
650,794,108,2102,2023-11-24,"App Móvil"
651,2881,818,2654,2024-06-21,"App Móvil"
652,2979,864,1647,2024-10-20,"Sitio Web"
653,469,619,1771,2023-02-08,"Sitio Web"
654,2833,102,1452,2024-11-20,"App Móvil"
655,2983,160,1434,2023-10-23,"Sitio Web"
656,4400,342,2330,2023-12-22,"App Móvil"
657,1178,527,332,2024-01-13,"Sitio Web"
658,2948,972,915,2023-02-26,"Sitio Web"
659,4255,103,2436,2024-04-11,"Sitio Web"
660,1288,784,2541,2024-06-19,"Teléfono"
661,1407,199,1031,2023-05-21,"App Móvil"
662,2016,467,357,2023-01-19,"App Móvil"
663,4054,20,2260,2023-06-09,"App Móvil"
664,1268,982,1663,2023-12-05,"App Móvil"
665,1969,729,314,2024-08-22,"Sitio Web"
666,2199,847,1855,2023-06-13,"Teléfono"
667,3400,632,205,2023-08-27,"Sitio Web"
668,2726,703,2371,2024-02-12,"Agencia"
669,2359,806,652,2023-07-25,"Agencia"
670,1575,849,967,2024-08-12,"Sitio Web"
671,3349,202,586,2023-11-04,"Sitio Web"
672,3949,690,284,2024-04-19,"App Móvil"
673,2141,397,1124,2023-02-17,"App Móvil"
674,3054,772,1080,2024-09-28,"Sitio Web"
675,4821,263,419,2023-01-20,"Sitio Web"
676,4879,387,452,2023-09-03,"App Móvil"
677,4728,731,179,2024-02-16,"Sitio Web"
678,4758,896,1206,2024-01-01,"Sitio Web"
679,445,248,2895,2023-07-18,"Teléfono"
680,10,174,2562,2024-10-24,"App Móvil"
681,1377,871,707,2024-11-20,"App Móvil"
682,1547,649,1157,2024-12-28,"Sitio Web"
683,351,869,1312,2024-01-21,"Agencia"
684,2918,885,2926,2024-01-23,"Sitio Web"
685,2213,656,2824,2023-02-13,"App Móvil"
686,1648,903,2973,2024-02-03,"Teléfono"
687,1111,253,1834,2024-08-23,"App Móvil"
688,138,677,2737,2023-02-21,"Sitio Web"
689,1778,432,2119,2024-10-04,"App Móvil"
690,181,885,1166,2023-10-14,"App Móvil"
691,848,642,2342,2023-09-28,"Sitio Web"
692,3162,903,963,2023-11-17,"Sitio Web"
693,299,269,956,2024-02-15,"App Móvil"
694,4341,400,2864,2024-07-17,"Teléfono"
695,4159,36,1723,2023-05-23,"App Móvil"
696,4893,117,2033,2023-05-09,"Sitio Web"
697,1678,35,705,2023-12-12,"Sitio Web"
698,859,189,2826,2024-04-13,"Agencia"
699,2103,973,536,2024-09-03,"Sitio Web"
700,44,2,1992,2024-01-06,"Teléfono"
701,719,102,1999,2024-03-29,"Sitio Web"
702,3435,162,691,2023-02-25,"App Móvil"
703,4337,236,294,2024-12-05,"App Móvil"
704,1012,258,2242,2023-03-26,"Sitio Web"
705,2941,749,1636,2024-02-17,"Sitio Web"
706,2381,129,1836,2024-01-01,"Sitio Web"
707,2833,380,2947,2023-10-10,"Sitio Web"
708,1821,216,898,2023-03-03,"Sitio Web"
709,3738,383,921,2024-05-19,"Sitio Web"
710,2749,829,20,2023-05-11,"Teléfono"
711,1783,340,194,2023-09-04,"App Móvil"
712,1513,760,184,2024-02-12,"Sitio Web"
713,1803,665,2837,2024-04-25,"Sitio Web"
714,786,55,383,2024-05-26,"Teléfono"
715,3345,303,2500,2023-10-27,"App Móvil"
716,941,296,1981,2023-09-09,"App Móvil"
717,160,667,2377,2024-01-02,"Sitio Web"
718,1180,110,1017,2023-04-22,"App Móvil"
719,3247,965,434,2024-02-28,"Teléfono"
720,4817,793,2597,2023-10-06,"Teléfono"
721,4167,950,262,2024-01-03,"Sitio Web"
722,4029,36,1723,2024-04-24,"Sitio Web"
723,3267,788,2975,2024-04-17,"App Móvil"
724,667,486,406,2023-09-03,"App Móvil"
725,3670,782,438,2023-04-09,"App Móvil"
726,4019,854,2690,2024-07-26,"Sitio Web"
727,3177,950,1415,2024-02-28,"Sitio Web"
728,4251,906,2608,2024-12-08,"App Móvil"
729,1385,316,389,2023-06-23,"Teléfono"
730,891,363,195,2023-09-05,"Teléfono"
731,569,309,73,2023-06-23,"App Móvil"
732,199,960,784,2024-05-22,"Sitio Web"
733,2655,248,2895,2024-03-22,"Sitio Web"
734,721,80,583,2023-02-28,"Sitio Web"
735,4034,512,436,2023-06-26,"Sitio Web"
736,447,269,1760,2023-10-14,"Agencia"
737,230,68,2600,2023-02-22,"Sitio Web"
738,1172,491,1592,2024-03-22,"Sitio Web"
739,4951,254,407,2024-08-17,"App Móvil"
740,1389,602,1419,2024-10-08,"Sitio Web"
741,3411,509,981,2023-08-17,"Sitio Web"
742,4168,80,583,2024-02-18,"Sitio Web"
743,4440,198,1906,2023-12-24,"Agencia"
744,773,796,1370,2023-11-10,"Sitio Web"
745,2770,252,789,2023-04-10,"App Móvil"
746,852,248,794,2023-08-09,"Agencia"
747,1567,448,2518,2023-08-07,"App Móvil"
748,1709,534,582,2023-06-24,"Sitio Web"
749,4298,907,1314,2023-01-06,"Teléfono"
750,3747,483,511,2023-09-01,"App Móvil"
751,2884,234,2677,2024-03-27,"App Móvil"
752,2316,212,2917,2023-02-08,"App Móvil"
753,3802,793,2090,2023-11-21,"App Móvil"
754,254,445,1539,2024-04-07,"App Móvil"
755,4774,160,1434,2024-02-23,"Teléfono"
756,1408,915,935,2023-02-07,"App Móvil"
757,2111,269,1760,2024-12-29,"Sitio Web"
758,25,777,1190,2024-08-16,"App Móvil"
759,2446,271,912,2024-08-23,"App Móvil"
760,224,412,2315,2023-01-19,"Sitio Web"
761,1573,27,1510,2024-01-05,"App Móvil"
762,3162,530,647,2024-08-02,"Teléfono"
763,4500,664,2670,2023-11-05,"Sitio Web"
764,2915,464,2620,2023-01-28,"App Móvil"
765,3633,362,2805,2023-05-28,"App Móvil"
766,41,227,2863,2024-12-08,"Sitio Web"
767,4591,100,995,2024-07-18,"App Móvil"
768,1519,329,75,2023-08-30,"Sitio Web"
769,3741,990,1194,2024-03-01,"Teléfono"
770,3228,871,2535,2024-08-06,"Teléfono"
771,1784,600,327,2024-07-23,"App Móvil"
772,1479,665,422,2023-12-03,"Teléfono"
773,3071,455,1722,2024-10-04,"App Móvil"
774,4552,971,368,2024-02-12,"Sitio Web"
775,2288,21,856,2024-07-21,"App Móvil"
776,2973,702,337,2023-05-05,"App Móvil"
777,2660,749,1184,2023-05-29,"Sitio Web"
778,3856,155,109,2024-06-02,"Sitio Web"
779,2071,415,829,2023-11-17,"Sitio Web"
780,3067,770,2155,2024-11-19,"Teléfono"
781,2219,847,2209,2024-02-21,"Teléfono"
782,4802,422,1259,2024-01-26,"App Móvil"
783,2619,474,229,2023-08-10,"App Móvil"
784,1350,69,1365,2024-05-06,"App Móvil"
785,3454,936,1516,2024-10-16,"App Móvil"
786,3978,202,1267,2024-08-10,"App Móvil"
787,1041,511,1724,2023-06-04,"App Móvil"
788,540,270,1084,2023-09-15,"App Móvil"
789,3687,365,84,2023-07-06,"App Móvil"
790,4866,80,323,2024-06-11,"Sitio Web"
791,2633,386,710,2024-09-13,"Teléfono"
792,3056,597,1653,2024-12-06,"Sitio Web"
793,1385,893,2297,2024-11-29,"App Móvil"
794,4853,137,2750,2024-10-16,"Sitio Web"
795,2744,507,2776,2024-05-22,"Agencia"
796,3747,573,1784,2023-12-11,"App Móvil"
797,922,327,968,2023-07-29,"Teléfono"
798,3350,880,880,2024-11-21,"App Móvil"
799,4809,255,1907,2024-09-03,"App Móvil"
800,3595,342,2330,2024-09-13,"App Móvil"
801,762,38,141,2024-12-17,"App Móvil"
802,3882,955,2703,2023-07-08,"App Móvil"
803,2920,110,927,2023-09-13,"Sitio Web"
804,3762,742,2688,2024-04-11,"App Móvil"
805,4024,474,229,2024-09-25,"Sitio Web"
806,2515,496,2076,2024-01-01,"Agencia"
807,4321,692,338,2023-09-12,"App Móvil"
808,2789,329,628,2024-11-09,"App Móvil"
809,3351,875,437,2023-08-18,"Sitio Web"
810,3835,777,2445,2024-12-05,"Teléfono"
811,1816,806,2023,2023-09-03,"App Móvil"
812,2324,803,862,2023-12-12,"Sitio Web"
813,2461,501,2007,2023-11-14,"Sitio Web"
814,4568,689,913,2024-05-19,"App Móvil"
815,975,362,2615,2023-07-17,"App Móvil"
816,1719,302,2006,2024-09-18,"App Móvil"
817,3900,258,2484,2023-09-05,"Agencia"
818,974,60,2744,2023-05-03,"App Móvil"
819,2868,704,1392,2024-08-22,"Teléfono"
820,2548,956,293,2024-07-12,"App Móvil"
821,3027,640,391,2023-11-24,"App Móvil"
822,4982,67,1411,2023-02-28,"App Móvil"
823,2069,722,1806,2023-12-22,"Sitio Web"
824,1519,230,1468,2024-12-16,"Sitio Web"
825,488,498,1329,2024-04-06,"App Móvil"
826,4162,677,1887,2024-10-29,"App Móvil"
827,3764,340,1968,2023-11-21,"App Móvil"
828,4404,188,2320,2023-10-04,"App Móvil"
829,4890,733,414,2024-12-22,"Sitio Web"
830,828,79,2355,2023-05-05,"Sitio Web"
831,1612,578,2285,2023-01-26,"Teléfono"
832,4868,859,1525,2024-01-29,"Sitio Web"
833,4666,642,2342,2023-07-06,"App Móvil"
834,3603,810,2199,2023-09-05,"App Móvil"
835,2498,316,1548,2024-08-02,"App Móvil"
836,2908,121,2602,2023-09-17,"Sitio Web"
837,416,993,1874,2024-03-13,"Sitio Web"
838,4470,362,47,2023-04-28,"App Móvil"
839,4486,850,2205,2024-03-14,"Teléfono"
840,3516,74,2710,2023-12-05,"App Móvil"
841,2845,496,737,2023-01-18,"App Móvil"
842,8,363,1893,2023-06-25,"App Móvil"
843,3261,649,1157,2024-01-11,"App Móvil"
844,1158,464,2620,2024-11-10,"App Móvil"
845,2280,661,431,2023-12-07,"Sitio Web"
846,545,660,1569,2024-09-28,"App Móvil"
847,909,86,2317,2023-07-21,"Sitio Web"
848,1653,232,1740,2023-06-10,"Sitio Web"
849,3543,49,187,2023-08-07,"App Móvil"
850,1476,154,2493,2024-06-30,"Sitio Web"
851,2107,813,840,2024-05-11,"App Móvil"
852,2052,532,810,2023-01-25,"App Móvil"
853,2950,106,2560,2023-10-22,"App Móvil"
854,4710,21,856,2024-10-10,"App Móvil"
855,4404,16,1310,2024-06-07,"App Móvil"
856,1104,554,1757,2023-01-26,"App Móvil"
857,2560,151,2169,2023-04-07,"App Móvil"
858,4767,151,729,2024-09-12,"Sitio Web"
859,18,481,2652,2024-03-10,"App Móvil"
860,1342,867,1229,2024-03-20,"App Móvil"
861,168,297,860,2024-07-01,"App Móvil"
862,265,322,81,2024-01-18,"App Móvil"
863,282,135,1020,2023-03-09,"Agencia"
864,3981,332,170,2024-11-02,"Sitio Web"
865,3393,540,2031,2023-02-16,"App Móvil"
866,1425,339,627,2023-04-25,"Teléfono"
867,796,151,2098,2023-04-18,"App Móvil"
868,202,171,2943,2024-07-17,"Agencia"
869,1545,13,2850,2024-09-21,"App Móvil"
870,3635,480,1412,2023-01-11,"Sitio Web"
871,3724,826,1745,2023-08-09,"App Móvil"
872,2732,415,1493,2023-10-12,"Agencia"
873,2782,874,1847,2023-10-06,"App Móvil"
874,266,871,707,2024-05-29,"Sitio Web"
875,730,19,1110,2024-03-10,"Teléfono"
876,2388,719,1461,2023-06-21,"App Móvil"
877,1364,399,1013,2024-11-10,"Sitio Web"
878,3540,526,2147,2023-12-16,"App Móvil"
879,1592,28,621,2023-12-04,"Sitio Web"
880,2097,659,904,2024-01-17,"Sitio Web"
881,4280,42,2507,2023-01-14,"App Móvil"
882,1584,64,2618,2023-04-24,"App Móvil"
883,2559,455,1585,2024-10-23,"App Móvil"
884,3118,613,1967,2024-01-12,"App Móvil"
885,1692,1000,2673,2023-01-10,"App Móvil"
886,1701,468,1566,2023-07-18,"App Móvil"
887,2043,989,739,2024-03-01,"App Móvil"
888,1193,426,1750,2023-01-15,"App Móvil"
889,3017,359,435,2024-07-02,"Sitio Web"
890,3974,123,846,2024-05-10,"App Móvil"
891,318,207,82,2023-04-23,"Sitio Web"
892,4132,981,812,2024-01-05,"Teléfono"
893,4131,13,2850,2024-07-14,"Sitio Web"
894,825,902,2429,2023-02-12,"Sitio Web"
895,3581,744,1593,2024-04-02,"Teléfono"
896,1402,412,2312,2024-01-30,"App Móvil"
897,4483,307,253,2024-04-27,"App Móvil"
898,4482,174,634,2024-02-20,"App Móvil"
899,4615,365,2015,2024-05-14,"Sitio Web"
900,203,455,1585,2024-01-14,"App Móvil"
901,480,279,576,2024-01-05,"Teléfono"
902,520,669,1074,2023-09-16,"Sitio Web"
903,4083,59,2059,2023-10-02,"App Móvil"
904,2867,340,2490,2024-08-08,"App Móvil"
905,2833,92,166,2024-05-26,"App Móvil"
906,2064,323,2527,2024-05-17,"Sitio Web"
907,4413,411,211,2024-07-18,"App Móvil"
908,4605,717,2146,2023-09-05,"App Móvil"
909,1950,260,2956,2024-02-29,"App Móvil"
910,3253,169,2955,2023-10-03,"App Móvil"
911,1060,630,1019,2023-06-01,"App Móvil"
912,3946,561,851,2024-02-22,"Teléfono"
913,4716,465,1473,2024-07-05,"App Móvil"
914,2780,914,632,2023-01-04,"Sitio Web"
915,119,531,1064,2023-01-03,"App Móvil"
916,4848,298,746,2024-06-08,"App Móvil"
917,2080,877,570,2024-08-29,"Sitio Web"
918,3116,780,1991,2024-11-27,"Sitio Web"
919,1633,579,2589,2024-09-13,"App Móvil"
920,472,924,2499,2023-09-06,"Sitio Web"
921,2505,324,1738,2024-10-14,"App Móvil"
922,2880,931,874,2024-12-25,"Teléfono"
923,1851,69,1772,2023-04-30,"Sitio Web"
924,4586,560,2632,2023-05-17,"App Móvil"
925,2455,352,1938,2023-06-22,"Sitio Web"
926,1063,419,1774,2024-05-18,"App Móvil"
927,3103,690,695,2024-12-22,"App Móvil"
928,2284,307,1155,2024-09-13,"App Móvil"
929,1003,215,1720,2024-11-18,"Sitio Web"
930,3029,113,260,2024-01-23,"Sitio Web"
931,1835,528,1614,2024-05-04,"App Móvil"
932,2170,449,2861,2024-08-16,"App Móvil"
933,1918,493,1148,2024-01-29,"Teléfono"
934,1458,225,2322,2024-02-22,"App Móvil"
935,2976,279,865,2024-10-20,"Sitio Web"
936,4862,884,2517,2023-05-18,"Sitio Web"
937,4068,314,551,2023-03-03,"App Móvil"
938,3558,851,1743,2024-09-24,"App Móvil"
939,2761,290,1324,2024-02-17,"App Móvil"
940,3058,660,261,2023-10-09,"Sitio Web"
941,3692,712,41,2023-03-18,"Sitio Web"
942,727,5,1161,2023-08-29,"App Móvil"
943,2844,616,2234,2024-04-21,"Sitio Web"
944,4408,471,127,2024-01-20,"Sitio Web"
945,2021,450,475,2024-11-09,"App Móvil"
946,1630,969,1603,2023-05-31,"Sitio Web"
947,3750,585,2457,2024-03-29,"App Móvil"
948,3125,229,237,2024-06-20,"App Móvil"
949,1284,704,1101,2023-12-08,"App Móvil"
950,1896,727,2179,2023-12-21,"App Móvil"
951,4034,443,2992,2023-07-10,"Agencia"
952,2416,390,1235,2024-03-09,"App Móvil"
953,963,452,2583,2023-01-21,"App Móvil"
954,2242,292,2309,2023-08-01,"Teléfono"
955,3454,99,1417,2023-06-20,"Sitio Web"
956,2410,714,2237,2024-09-03,"App Móvil"
957,4323,98,762,2023-10-24,"Sitio Web"
958,3462,558,2382,2024-08-14,"App Móvil"
959,1016,202,586,2023-09-04,"App Móvil"
960,3670,408,942,2023-10-02,"App Móvil"
961,31,120,2907,2024-09-05,"Sitio Web"
962,4055,364,1376,2024-10-25,"Teléfono"
963,720,488,917,2024-06-02,"App Móvil"
964,1454,178,2876,2023-03-04,"App Móvil"
965,3122,1000,1823,2023-07-31,"App Móvil"
966,332,659,1374,2024-04-13,"App Móvil"
967,2658,823,432,2023-05-22,"Teléfono"
968,4824,991,182,2023-07-13,"App Móvil"
969,3403,61,2847,2023-01-05,"Teléfono"
970,988,486,1296,2023-09-03,"Sitio Web"
971,912,792,2350,2023-02-25,"Sitio Web"
972,496,553,2775,2024-12-04,"Sitio Web"
973,554,995,2306,2023-10-17,"App Móvil"
974,4113,649,236,2023-12-15,"Sitio Web"
975,1887,585,2658,2024-12-06,"Sitio Web"
976,1455,649,1157,2024-04-06,"App Móvil"
977,1540,342,1820,2023-12-24,"Teléfono"
978,3085,954,2432,2024-04-21,"App Móvil"
979,960,69,1365,2024-01-29,"Sitio Web"
980,2625,267,2390,2024-10-21,"App Móvil"
981,1233,97,666,2023-11-12,"Sitio Web"
982,4860,525,1467,2024-04-27,"App Móvil"
983,892,24,2476,2023-03-13,"App Móvil"
984,4436,491,1592,2024-01-26,"Sitio Web"
985,904,984,2997,2024-07-15,"App Móvil"
986,2419,877,2417,2023-01-30,"Sitio Web"
987,740,530,647,2023-05-25,"Sitio Web"
988,1717,615,2586,2023-01-21,"App Móvil"
989,2821,28,2846,2024-01-21,"Sitio Web"
990,1299,689,133,2024-09-06,"Sitio Web"
991,777,192,2395,2024-02-01,"Sitio Web"
992,1899,894,2624,2024-08-23,"Sitio Web"
993,4844,237,2933,2023-06-16,"App Móvil"
994,2161,777,2445,2024-12-14,"App Móvil"
995,2010,332,2512,2024-06-14,"Sitio Web"
996,3169,110,927,2023-12-23,"Teléfono"
997,2186,764,2104,2024-06-12,"Sitio Web"
998,4341,952,2402,2023-10-09,"App Móvil"
999,1335,583,961,2024-01-27,"Sitio Web"
1000,3431,841,2584,2024-08-16,"Teléfono"
1001,1137,288,1908,2023-06-10,"App Móvil"
1002,4744,380,2505,2023-05-03,"Teléfono"
1003,4396,708,2251,2023-08-20,"Sitio Web"
1004,1958,795,2348,2024-07-05,"Sitio Web"
1005,2499,365,84,2024-04-24,"App Móvil"
1006,1095,251,1769,2024-12-01,"App Móvil"
1007,4980,245,1486,2023-02-26,"App Móvil"
1008,4774,720,782,2024-07-05,"Sitio Web"
1009,2200,956,293,2023-05-29,"Sitio Web"
1010,4821,695,2998,2023-09-09,"Sitio Web"
1011,2509,910,1533,2024-10-18,"App Móvil"
1012,3992,742,2688,2023-12-30,"Sitio Web"
1013,4085,62,588,2023-12-05,"Sitio Web"
1014,335,169,2955,2023-02-21,"App Móvil"
1015,1117,531,740,2024-05-29,"Sitio Web"
1016,4881,281,2659,2024-08-13,"App Móvil"
1017,4618,507,2776,2023-05-20,"App Móvil"
1018,233,167,1081,2024-06-26,"Teléfono"
1019,932,89,2197,2023-01-06,"App Móvil"
1020,1222,865,156,2023-07-26,"App Móvil"
1021,3872,704,2693,2024-03-12,"Sitio Web"
1022,177,350,585,2024-10-05,"Sitio Web"
1023,960,468,1566,2023-01-26,"App Móvil"
1024,1850,312,1413,2023-04-15,"App Móvil"
1025,3657,315,939,2023-04-13,"Sitio Web"
1026,2685,983,241,2024-01-06,"App Móvil"
1027,2613,578,2285,2023-10-22,"Sitio Web"
1028,2589,680,875,2024-09-15,"Sitio Web"
1029,4125,55,2723,2024-11-19,"Teléfono"
1030,1202,174,634,2023-10-31,"App Móvil"
1031,2438,599,1404,2023-01-06,"Sitio Web"
1032,3595,999,1856,2023-02-19,"App Móvil"
1033,3517,326,504,2023-12-21,"App Móvil"
1034,4398,208,129,2023-01-11,"Sitio Web"
1035,3003,983,2892,2024-03-24,"App Móvil"
1036,4729,556,2919,2024-12-28,"App Móvil"
1037,1522,896,2519,2024-07-11,"App Móvil"
1038,3903,262,336,2023-06-05,"App Móvil"
1039,4802,418,694,2023-01-23,"Sitio Web"
1040,4248,496,737,2024-04-06,"App Móvil"
1041,3407,65,1972,2024-05-25,"Sitio Web"
1042,4683,109,1484,2023-01-31,"Sitio Web"
1043,3555,455,361,2024-12-01,"App Móvil"
1044,4636,706,40,2024-06-10,"Sitio Web"
1045,2870,880,506,2024-11-02,"Sitio Web"
1046,2091,527,332,2023-11-23,"Agencia"
1047,1010,582,272,2023-04-30,"Teléfono"
1048,145,449,1366,2023-04-03,"App Móvil"
1049,494,230,2927,2023-07-11,"Agencia"
1050,3540,575,600,2024-07-18,"Sitio Web"
1051,3650,239,2466,2023-08-16,"Sitio Web"
1052,4527,832,25,2024-02-17,"App Móvil"
1053,236,948,2267,2024-09-24,"Sitio Web"
1054,3824,635,1117,2023-05-10,"App Móvil"
1055,2479,44,2570,2024-06-26,"App Móvil"
1056,368,599,2679,2024-10-24,"Teléfono"
1057,3396,382,2488,2024-02-23,"App Móvil"
1058,1938,672,57,2023-12-24,"Teléfono"
1059,1969,492,528,2023-03-25,"App Móvil"
1060,4019,426,2932,2023-02-28,"App Móvil"
1061,3260,374,2275,2023-07-19,"Sitio Web"
1062,4023,657,2999,2024-04-06,"App Móvil"
1063,4093,423,1043,2023-12-28,"Teléfono"
1064,4338,613,2963,2023-06-26,"App Móvil"
1065,1629,996,527,2024-05-23,"Sitio Web"
1066,357,985,1131,2024-05-05,"Sitio Web"
1067,2139,721,2568,2024-03-07,"Sitio Web"
1068,1739,512,436,2024-08-05,"App Móvil"
1069,1462,868,2526,2023-09-26,"Sitio Web"
1070,573,247,1262,2023-06-14,"App Móvil"
1071,1463,322,2110,2023-08-16,"Agencia"
1072,4017,371,2271,2023-12-30,"App Móvil"
1073,3079,55,1234,2024-03-29,"Sitio Web"
1074,4691,501,2245,2024-12-11,"App Móvil"
1075,2949,163,1889,2023-01-20,"App Móvil"
1076,2748,47,213,2024-11-28,"App Móvil"
1077,1190,236,599,2023-10-11,"App Móvil"
1078,835,307,253,2024-01-26,"App Móvil"
1079,2894,84,1658,2023-07-10,"Agencia"
1080,3381,209,168,2023-12-02,"Sitio Web"
1081,3837,193,488,2024-10-27,"App Móvil"
1082,4065,359,2545,2023-08-22,"App Móvil"
1083,3101,20,1665,2024-12-03,"Sitio Web"
1084,1948,292,2309,2024-08-12,"App Móvil"
1085,422,273,138,2024-09-04,"Sitio Web"
1086,2890,833,2094,2024-04-01,"App Móvil"
1087,2581,496,2076,2024-11-30,"App Móvil"
1088,4462,60,545,2024-11-12,"Sitio Web"
1089,3997,578,2285,2024-03-31,"Sitio Web"
1090,4262,969,1051,2023-12-09,"Agencia"
1091,1133,154,2493,2024-09-16,"Teléfono"
1092,1440,484,1423,2023-09-10,"App Móvil"
1093,370,270,1923,2023-11-24,"Teléfono"
1094,3424,429,1928,2023-01-04,"Sitio Web"
1095,3401,230,1105,2023-08-28,"Sitio Web"
1096,128,875,1165,2024-04-27,"Agencia"
1097,1394,910,811,2023-06-18,"Sitio Web"
1098,413,659,2730,2024-02-19,"Teléfono"
1099,1504,497,105,2023-11-14,"Sitio Web"
1100,697,292,2309,2024-02-21,"App Móvil"
1101,3427,260,2956,2023-09-19,"Sitio Web"
1102,4940,341,371,2024-05-24,"Teléfono"
1103,3409,123,846,2023-12-01,"Sitio Web"
1104,1147,396,2471,2023-10-08,"App Móvil"
